UF,VMDa_Class,VeiculoClassificacaoQFV,share_within_group_balanced,n_umos_used,n_rows_used,vmda_group_share,scaled,share_scaled_by_vmda,fallback_all_umos
AL,D,CTS4,0.9383886255924171,1,9871,0.08438127836892625,0.07918243183434787,0.07918243183434787,False
AL,D,CTS6,0.02843601895734597,1,9871,0.08438127836892625,0.0023994676313438745,0.0023994676313438745,False
AL,D,CTS19,0.014218009478672985,1,9871,0.08438127836892625,0.0011997338156719372,0.0011997338156719372,False
AL,D,CTSS4,0.009478672985781991,1,9871,0.08438127836892625,0.0007998225437812915,0.0007998225437812915,False
AL,D,CR4,0.004739336492890996,1,9871,0.08438127836892625,0.00039991127189064577,0.00039991127189064577,False
AL,D,CTSR1,0.004739336492890996,1,9871,0.08438127836892625,0.00039991127189064577,0.00039991127189064577,False
AL,E,CTS10,0.6714542190305207,1,9871,0.09948656894114145,0.06680067645240019,0.06680067645240019,False
AL,E,CTS15,0.2908438061041293,1,9871,0.09948656894114145,0.028935052367082437,0.028935052367082437,False
AL,E,CTSS7,0.030520646319569123,1,9871,0.09948656894114145,0.0030363943842000086,0.0030363943842000086,False
AL,E,CTS13,0.0035906642728904853,1,9871,0.09948656894114145,0.0003572228687294128,0.0003572228687294128,False
AL,E,CTS12,0.0017953321364452427,1,9871,0.09948656894114145,0.0001786114343647064,0.0001786114343647064,False
AL,E,CTSR4,0.0017953321364452427,1,9871,0.09948656894114145,0.0001786114343647064,0.0001786114343647064,False
AL,F,CTSR6+,0.45,1,9871,0.022843961604286034,0.010279782721928716,0.010279782721928716,False
AL,F,CTSS8,0.325,1,9871,0.022843961604286034,0.007424287521392961,0.007424287521392961,False
AL,F,CTS11,0.15,1,9871,0.022843961604286034,0.003426594240642905,0.003426594240642905,False
AL,F,CTS22,0.05,1,9871,0.022843961604286034,0.0011421980802143016,0.0011421980802143016,False
AL,F,CR11,0.0125,1,9871,0.022843961604286034,0.0002855495200535754,0.0002855495200535754,False
AL,F,CRR1+,0.0125,1,9871,0.022843961604286034,0.0002855495200535754,0.0002855495200535754,False
AL,G,CRR2+,0.5,1,9871,0.002009078056403006,0.001004539028201503,0.001004539028201503,False
AL,G,CTSS10+,0.5,1,9871,0.002009078056403006,0.001004539028201503,0.001004539028201503,False
AL,H,CTSS12+,0.972972972972973,1,9871,0.02440657787037726,0.023746940630637335,0.023746940630637335,False
AL,H,CTSSS7+,0.02702702702702703,1,9871,0.02440657787037726,0.000659637239739926,0.000659637239739926,False
AM,A,C2,0.90625,3,10920,0.2981366459627329,0.2701863354037267,0.2701863354037267,False
AM,A,C1,0.09375,3,10920,0.2981366459627329,0.027950310559006212,0.027950310559006212,False
AM,B,C3,0.9988989815579411,3,10920,0.10559006211180125,0.10547380550611801,0.10547380550611801,False
AM,B,CTS1,0.0011010184420589045,3,10920,0.10559006211180125,0.00011625660568323837,0.00011625660568323837,False
AM,C,C7,0.6890335062879255,3,10920,0.11490683229813664,0.07917465755482374,0.07917465755482374,False
AM,C,CTS2,0.3065253715592296,3,10920,0.11490683229813664,0.03522185946488042,0.03522185946488042,False
AM,C,C9,0.0024330900243309003,3,10920,0.11490683229813664,0.00027957866739205996,0.00027957866739205996,False
AM,C,CTSS1+,0.0020080321285140565,3,10920,0.11490683229813664,0.00023073661104043504,0.00023073661104043504,False
AM,D,CTS4,0.7447789227494735,3,10920,0.11956521739130435,0.08904965380700228,0.08904965380700228,False
AM,D,CTS5,0.23672674135411595,3,10920,0.11956521739130435,0.02830428429233995,0.02830428429233995,False
AM,D,CTS19,0.009734260008604662,3,10920,0.11956521739130435,0.0011638789140722965,0.0011638789140722965,False
AM,D,CTS6,0.0038910505836575876,3,10920,0.11956521739130435,0.00046523430891558113,0.00046523430891558113,False
AM,D,CR2,0.003409644422795909,3,10920,0.11956521739130435,0.0004076748766386413,0.0004076748766386413,False
AM,D,CTSS2+,0.0012970168612191958,3,10920,0.11956521739130435,0.00015507810297186038,0.00015507810297186038,False
AM,D,CR4+,0.0001623640201331385,3,10920,0.11956521739130435,1.941308936374482e-05,1.941308936374482e-05,False
AM,E,CTS10,0.8571125950847621,3,10920,0.15527950310559005,0.13309201787030467,0.13309201787030467,False
AM,E,CTS15,0.14064331956976092,3,10920,0.15527950310559005,0.021839024777913184,0.021839024777913184,False
AM,E,CR3,0.0006626905235255135,3,10920,0.15527950310559005,0.00010290225520582507,0.00010290225520582507,False
AM,E,CTSS7,0.0004417936823503424,3,10920,0.15527950310559005,6.860150347055006e-05,6.860150347055006e-05,False
AM,E,CR5,0.0002849002849002849,3,10920,0.15527950310559005,4.423917467395728e-05,4.423917467395728e-05,False
AM,E,CR5+,0.0002849002849002849,3,10920,0.15527950310559005,4.423917467395728e-05,4.423917467395728e-05,False
AM,E,CTS26,0.0002849002849002849,3,10920,0.15527950310559005,4.423917467395728e-05,4.423917467395728e-05,False
AM,E,CTSS5,0.0002849002849002849,3,10920,0.15527950310559005,4.423917467395728e-05,4.423917467395728e-05,False
AM,F,CTSR6+,0.7769530102402528,3,10920,0.07919254658385093,0.06152888745691443,0.06152888745691443,False
AM,F,CTSS8,0.16868445912782812,3,10920,0.07919254658385093,0.013358551887452226,0.013358551887452226,False
AM,F,CTS11,0.040314508226858274,3,10920,0.07919254658385093,0.0031926085707605152,0.0031926085707605152,False
AM,F,CTS22,0.011235955056179775,3,10920,0.07919254658385093,0.0008898038942005722,0.0008898038942005722,False
AM,F,CR6,0.002812067348881066,3,10920,0.07919254658385093,0.00022269477452319,0.00022269477452319,False
AM,G,CTSS10+,1.0,3,10920,0.006211180124223602,0.006211180124223602,0.006211180124223602,False
AM,H,CTSS12+,0.9937982575663735,3,10920,0.12111801242236025,0.120366869705244,0.120366869705244,False
AM,H,3D6,0.005128205128205128,3,10920,0.12111801242236025,0.0006211180124223603,0.0006211180124223603,False
AM,H,CTSSS7+,0.0010735373054213634,3,10920,0.12111801242236025,0.00013002470469389185,0.00013002470469389185,False
BA,A,C2,0.9904823841279567,3,29098,0.3811548129528316,0.3775271278553661,0.37752712785536596,False
BA,A,C1,0.005098860960132023,3,29098,0.3811548129528316,0.0019434553955316165,0.001943455395531616,False
BA,A,OU2,0.0044187549119112934,3,29098,0.3811548129528316,0.001684229701933955,0.0016842297019339545,False
BA,B,C3,0.984555927418722,3,29098,0.2065651338163537,0.2033749268969325,0.20337492689693246,False
BA,B,OU8,0.010257462226750703,3,29098,0.2065651338163537,0.0021188340574849526,0.002118834057484952,False
BA,B,OU3,0.002849002849002849,3,29098,0.2065651338163537,0.0005885046547474465,0.0005885046547474464,False
BA,B,OU5,0.0007984955822255083,3,29098,0.2065651338163537,0.00016494134679417938,0.00016494134679417936,False
BA,B,OU7,0.0006186587478346944,3,29098,0.2065651338163537,0.00012779332703313147,0.00012779332703313144,False
BA,B,CTS1,0.00030179442762961697,3,29098,0.2065651338163537,6.23402063283417e-05,6.234020632834169e-05,False
BA,B,C6,0.00024746349913387774,3,29098,0.2065651338163537,5.1117330813252584e-05,5.111733081325257e-05,False
BA,B,OU4,0.00024746349913387774,3,29098,0.2065651338163537,5.1117330813252584e-05,5.111733081325257e-05,False
BA,B,C4,0.00012373174956693887,3,29098,0.2065651338163537,2.5558665406626292e-05,2.5558665406626285e-05,False
BA,C,C7,0.8282362228275515,3,29098,0.09892059736803194,0.0819296219239438,0.08192962192394379,False
BA,C,CTS2,0.1168296151132696,3,29098,0.09892059736803194,0.011556855317281881,0.01155685531728188,False
BA,C,CTS3,0.03427207072238402,3,29098,0.09892059736803194,0.0033902137088976654,0.0033902137088976645,False
BA,C,CR1,0.009931719428926133,3,29098,0.09892059736803194,0.0009824516188010621,0.000982451618801062,False
BA,C,OU9,0.00558659217877095,3,29098,0.09892059736803194,0.0005526290355755974,0.0005526290355755973,False
BA,C,OU11,0.004026276276215591,3,29098,0.09892059736803194,0.0003982816544119814,0.0003982816544119813,False
BA,C,CR1+,0.0006207324643078833,3,29098,0.09892059736803194,6.140322617506638e-05,6.140322617506637e-05,False
BA,C,CTS7,0.0004967709885742673,3,29098,0.09892059736803194,4.9140882944874285e-05,4.914088294487427e-05,False
BA,D,CTS4,0.9169988407882641,3,29098,0.08328404554191926,0.07637137321809696,0.07637137321809695,False
BA,D,CTS8,0.026513171043690296,3,29098,0.08328404554191926,0.0022081241446633977,0.0022081241446633973,False
BA,D,CTS19,0.022534619316007976,3,29098,0.08328404554191926,0.0018767742613842217,0.0018767742613842212,False
BA,D,CTS6,0.0209424448517865,3,29098,0.08328404554191926,0.0017441715307953195,0.001744171530795319,False
BA,D,CTS5,0.0036251920122887865,3,29098,0.08328404554191926,0.0003019206566496612,0.00030192065664966114,False
BA,D,CTS24,0.0034767215436360428,3,29098,0.08328404554191926,0.000289555435376756,0.00028955543537675596,False
BA,D,CTSR1,0.001858736059479554,3,29098,0.08328404554191926,0.0001548030586281027,0.00015480305862810269,False
BA,D,CTSS4+,0.0015719596388741373,3,29098,0.08328404554191926,0.0001309191581540526,0.00013091915815405258,False
BA,D,CR2,0.0006195786864931847,3,29098,0.08328404554191926,5.1601019542700916e-05,5.16010195427009e-05,False
BA,D,CR4,0.0006195786864931847,3,29098,0.08328404554191926,5.1601019542700916e-05,5.16010195427009e-05,False
BA,D,CTS18,0.0006195786864931847,3,29098,0.08328404554191926,5.1601019542700916e-05,5.16010195427009e-05,False
BA,D,CTSR1+,0.0006195786864931847,3,29098,0.08328404554191926,5.1601019542700916e-05,5.16010195427009e-05,False
BA,E,CTS10,0.7634222364795858,3,29098,0.12993494011533344,0.09919522257968891,0.09919522257968888,False
BA,E,CTS15,0.21747871547175598,3,29098,0.12993494011533344,0.028258083871182255,0.028258083871182248,False
BA,E,CTS13,0.010211814490289144,3,29098,0.12993494011533344,0.001326871504264614,0.0013268715042646139,False
BA,E,CTSS7,0.005950231328475293,3,29098,0.12993494011533344,0.0007731429513378182,0.000773142951337818,False
BA,E,CR10,0.0017526700740828538,3,29098,0.12993494011533344,0.00022773308111789263,0.00022773308111789258,False
BA,E,CTSS7+,0.0004236055501275292,3,29098,0.12993494011533344,5.504116178834339e-05,5.5041161788343373e-05,False
BA,E,CR3,0.0002974862412613417,3,29098,0.12993494011533344,3.865385694342807e-05,3.865385694342806e-05,False
BA,E,CTS14,0.00021100174668980178,3,29098,0.12993494011533344,2.741649932037015e-05,2.7416499320370142e-05,False
BA,E,CR12,0.00012611930886618746,3,29098,0.12993494011533344,1.638730484491531e-05,1.6387304844915306e-05,False
BA,E,CR5,0.00012611930886618746,3,29098,0.12993494011533344,1.638730484491531e-05,1.6387304844915306e-05,False
BA,F,CTSR6+,0.416069687921978,3,29098,0.04528315836167381,0.01884094956766313,0.018840949567663128,False
BA,F,CTS11,0.2518105933678766,3,29098,0.04528315836167381,0.011402778976624605,0.011402778976624603,False
BA,F,CTSS8,0.187296035107426,3,29098,0.04528315836167381,0.00848135601828319,0.008481356018283188,False
BA,F,CTS22,0.09867373147470046,3,29098,0.04528315836167381,0.004468258208506139,0.004468258208506138,False
BA,F,CR6,0.04402824936879357,3,29098,0.04528315836167381,0.0019937381885543446,0.001993738188554344,False
BA,F,CR11,0.0010928961748633882,3,29098,0.04528315836167381,4.948979055920636e-05,4.948979055920635e-05,False
BA,F,CTSSS8+,0.000617283950617284,3,29098,0.04528315836167381,2.7952566889922113e-05,2.7952566889922106e-05,False
BA,F,CTSS8+,0.00041152263374485607,3,29098,0.04528315836167381,1.863504459328141e-05,1.8635044593281406e-05,False
BA,G,CTSS11+,0.7658730158730158,3,29098,0.005027354724234807,0.0038503153245131655,0.0038503153245131646,False
BA,G,CTSS10+,0.12301587301587301,3,29098,0.005027354724234807,0.0006184444303622183,0.0006184444303622182,False
BA,G,CTSS13+,0.1111111111111111,3,29098,0.005027354724234807,0.000558594969359423,0.0005585949693594228,False
BA,H,CTSS12+,0.9979758230564637,3,29098,0.04982995711962147,0.04972909246932253,0.049729092469322514,False
BA,H,CTSSS7+,0.0020241769435363458,3,29098,0.04982995711962147,0.00010086465029894256,0.00010086465029894253,False
CE,A,C2,0.995850622406639,2,5448,0.4369423358636303,0.43512929712560694,0.435129297125607,False
CE,A,C1,0.004149377593360996,2,5448,0.4369423358636303,0.0018130387380233621,0.0018130387380233624,False
CE,B,C3,0.9993946731234867,2,5448,0.19483286722599547,0.19471492965503542,0.19471492965503545,False
CE,B,CTS1,0.0006053268765133173,2,5448,0.19483286722599547,0.00011793757096004571,0.00011793757096004573,False
CE,C,C7,0.9036827195467423,2,5448,0.10001331735251032,0.09038030661600792,0.09038030661600793,False
CE,C,CTS2,0.0821529745042493,2,5448,0.10001331735251032,0.008216391510546175,0.008216391510546176,False
CE,C,CR1,0.007082152974504249,2,5448,0.10001331735251032,0.0007083096129781184,0.0007083096129781185,False
CE,C,CTS3,0.007082152974504249,2,5448,0.10001331735251032,0.0007083096129781184,0.0007083096129781185,False
CE,D,CTS4,0.8562624254473161,2,5448,0.06925023305366892,0.05929637251732645,0.05929637251732646,False
CE,D,CTS19,0.10994035785288271,2,5448,0.06925023305366892,0.007613395403315888,0.007613395403315889,False
CE,D,CTS6,0.017892644135188866,2,5448,0.06925023305366892,0.0012390697763081915,0.0012390697763081918,False
CE,D,CTS8,0.006958250497017893,2,5448,0.06925023305366892,0.0004818604685642967,0.00048186046856429676,False
CE,D,CTS5,0.004970178926441352,2,5448,0.06925023305366892,0.00034418604897449765,0.0003441860489744977,False
CE,D,CR4,0.002982107355864811,2,5448,0.06925023305366892,0.0002065116293846986,0.00020651162938469862,False
CE,D,CTS24,0.0009940357852882703,2,5448,0.06925023305366892,6.883720979489952e-05,6.883720979489953e-05,False
CE,E,CTS10,0.5748629385964912,2,5448,0.1080037288587029,0.062087340951092605,0.06208734095109261,False
CE,E,CTS15,0.3865816885964912,2,5448,0.1080037288587029,0.041752263876914955,0.04175226387691496,False
CE,E,CTSS7,0.02787828947368421,2,5448,0.1080037288587029,0.0030109592173602207,0.003010959217360221,False
CE,E,CTS13,0.0078125,2,5448,0.1080037288587029,0.0008437791317086164,0.0008437791317086165,False
CE,E,CR5,0.0020833333333333333,2,5448,0.1080037288587029,0.00022500776845563102,0.00022500776845563105,False
CE,E,CTSR2,0.0005208333333333333,2,5448,0.1080037288587029,5.6251942113907755e-05,5.625194211390776e-05,False
CE,E,CR10,0.00026041666666666666,2,5448,0.1080037288587029,2.8125971056953877e-05,2.812597105695388e-05,False
CE,F,CTSR6+,0.7088929776142288,2,5448,0.029165001997602878,0.020674865108205633,0.020674865108205636,False
CE,F,CTSS8+,0.18877644894204232,2,5448,0.029165001997602878,0.005505665510495042,0.005505665510495043,False
CE,F,CTS11,0.07979147500766637,2,5448,0.029165001997602878,0.0023271185279902695,0.00232711852799027,False
CE,F,CTS22,0.010119595216191352,2,5448,0.029165001997602878,0.0002951380146951533,0.00029513801469515337,False
CE,F,CTSS8,0.006439742410303588,2,5448,0.029165001997602878,0.00018781510026055212,0.00018781510026055214,False
CE,F,CTSSS8+,0.003219871205151794,2,5448,0.029165001997602878,9.390755013027606e-05,9.390755013027607e-05,False
CE,F,CR6,0.0027598896044158236,2,5448,0.029165001997602878,8.049218582595091e-05,8.049218582595093e-05,False
CE,G,CTSS11+,1.0,2,5448,0.003329338127580237,0.003329338127580237,0.0033293381275802374,False
CE,H,CTSS12+,0.9967602591792657,2,5448,0.05846317752030896,0.058273771977586576,0.05827377197758658,False
CE,H,CTSSS7+,0.0021598272138228943,2,5448,0.05846317752030896,0.00012627036181492218,0.0001262703618149222,False
CE,H,CTSR8+,0.0010799136069114472,2,5448,0.05846317752030896,6.313518090746109e-05,6.31351809074611e-05,False
DF,A,C2,0.9096932470612908,12,119922,0.5494993387492915,0.49987583772487515,0.4998758377248752,False
DF,A,OU2,0.04530983768271903,12,119922,0.5494993387492915,0.02489772584549184,0.024897725845491842,False
DF,A,C1,0.04499691525599017,12,119922,0.5494993387492915,0.024725775178924506,0.02472577517892451,False
DF,B,C3,0.991687867756785,12,119922,0.18807859436992255,0.18651526022140175,0.18651526022140177,False
DF,B,OU8,0.003948555956678699,12,119922,0.18807859436992255,0.0007426388541231146,0.0007426388541231147,False
DF,B,CTS1,0.0033835541769193676,12,119922,0.18807859436992255,0.0006363741135694749,0.000636374113569475,False
DF,B,C6,0.0008557444709948624,12,119922,0.18807859436992255,0.0001609472172445467,0.00016094721724454672,False
DF,B,OU5,4.6672135575520486e-05,12,119922,0.18807859436992255,8.778029655286349e-06,8.77802965528635e-06,False
DF,B,OU4,3.7605294825511427e-05,12,119922,0.18807859436992255,7.072750991648711e-06,7.072750991648712e-06,False
DF,B,C4,3.093336747090471e-05,12,119922,0.18807859436992255,5.8179042730560435e-06,5.817904273056044e-06,False
DF,B,C5,9.066840750009066e-06,12,119922,0.18807859436992255,1.7052786636376394e-06,1.7052786636376396e-06,False
DF,C,C7,0.7876119573138531,12,119922,0.09115813338371434,0.07179723585942455,0.07179723585942456,False
DF,C,CTS2,0.10961779699980818,12,119922,0.09115813338371434,0.009992553760137437,0.009992553760137439,False
DF,C,CR1+,0.0575491246099008,12,119922,0.09115813338371434,0.005246070777305334,0.005246070777305335,False
DF,C,CTS3,0.029397597850270626,12,119922,0.09115813338371434,0.0026798301459957635,0.002679830145995764,False
DF,C,CTS7,0.014283503038562661,12,119922,0.09115813338371434,0.0013020574751759842,0.0013020574751759844,False
DF,C,CR1,0.0008101562230352397,12,119922,0.09115813338371434,7.38523290410926e-05,7.385232904109261e-05,False
DF,C,OU11,0.0002944640753828033,12,119922,0.09115813338371434,2.6842795460457694e-05,2.6842795460457698e-05,False
DF,C,CTSS1,0.0002277667884363481,12,119922,0.09115813338371434,2.0762795280660864e-05,2.0762795280660867e-05,False
DF,C,C9,0.00016736572537763824,12,119922,0.09115813338371434,1.5256747117836851e-05,1.5256747117836853e-05,False
DF,C,CTSS1+,4.026737537247322e-05,12,119922,0.09115813338371434,3.670698775216008e-06,3.6706987752160084e-06,False
DF,D,CTS4,0.6853037928882618,12,119922,0.054411486869450215,0.03728839832832409,0.0372883983283241,False
DF,D,CTS19,0.19741212496247562,12,119922,0.054411486869450215,0.010741487245266008,0.01074148724526601,False
DF,D,CR4,0.06074467416786058,12,119922,0.054411486869450215,0.0033052080408735775,0.003305208040873578,False
DF,D,CTS8,0.033310940138678975,12,119922,0.054411486869450215,0.0018124977819647733,0.0018124977819647735,False
DF,D,CTS6,0.011274926602523884,12,119922,0.054411486869450215,0.0006134855207872433,0.0006134855207872434,False
DF,D,CR4+,0.003914578866810769,12,119922,0.054411486869450215,0.00021299805661090146,0.00021299805661090148,False
DF,D,CTS5,0.002473298007056389,12,119922,0.054411486869450215,0.0001345758220351861,0.00013457582203518613,False
DF,D,CTS9,0.001981566453175286,12,119922,0.054411486869450215,0.00010781997704789011,0.00010781997704789012,False
DF,D,CR2,0.0010169052120393223,12,119922,0.054411486869450215,5.533132459235307e-05,5.533132459235308e-05,False
DF,D,CTSR1,0.0006554343247249797,12,119922,0.054411486869450215,3.56631561535602e-05,3.566315615356021e-05,False
DF,D,CTS18,0.0006116207951070337,12,119922,0.054411486869450215,3.3279196862049067e-05,3.327919686204907e-05,False
DF,D,CTSS2+,0.0004065221494243577,12,119922,0.054411486869450215,2.2119474595544118e-05,2.211947459554412e-05,False
DF,D,CTS24,0.0003938796116754615,12,119922,0.054411486869450215,2.1431575318823525e-05,2.1431575318823528e-05,False
DF,D,CTSS4,0.0003277171623624899,12,119922,0.054411486869450215,1.78315780767801e-05,1.7831578076780105e-05,False
DF,D,CR2+,0.0001282051282051282,12,119922,0.054411486869450215,6.975831649929515e-06,6.9758316499295154e-06,False
DF,D,CR7,4.381352961794602e-05,12,119922,0.054411486869450215,2.383959291511138e-06,2.3839592915111384e-06,False
DF,E,CTS10,0.8266226505716271,12,119922,0.06820328736066503,0.05637838217577128,0.056378382175771284,False
DF,E,CTS15,0.16295740168687983,12,119922,0.06820328736066503,0.011114230494797586,0.011114230494797588,False
DF,E,CR5,0.0021381339814694443,12,119922,0.06820328736066503,0.00014582776635376334,0.00014582776635376336,False
DF,E,CTS13,0.001763365688739216,12,119922,0.06820328736066503,0.00012026733679101776,0.00012026733679101777,False
DF,E,CTSS7,0.001357208690395363,12,119922,0.06820328736066503,9.256609431942679e-05,9.25660943194268e-05,False
DF,E,CTSS7+,0.0012996996518304725,12,119922,0.06820328736066503,8.864378883635e-05,8.864378883635001e-05,False
DF,E,CR10,0.0007410800750251756,12,119922,0.06820328736066503,5.054409731420525e-05,5.0544097314205254e-05,False
DF,E,CTSR3,0.0007252681542222389,12,119922,0.06820328736066503,4.946567233595848e-05,4.946567233595849e-05,False
DF,E,CTS12,0.00047422230612851414,12,119922,0.06820328736066503,3.234352021772031e-05,3.234352021772032e-05,False
DF,E,CR5+,0.00038141242891781216,12,119922,0.06820328736066503,2.6013581492410765e-05,2.6013581492410768e-05,False
DF,E,CTS26,0.00029331834150698967,12,119922,0.06820328736066503,2.0005275133954898e-05,2.00052751339549e-05,False
DF,E,CTSR2,0.0002715101022656196,12,119922,0.06820328736066503,1.8517881526145604e-05,1.8517881526145607e-05,False
DF,E,CTSR5+,0.000227340949579365,12,119922,0.06820328736066503,1.5505400113007892e-05,1.5505400113007896e-05,False
DF,E,CR3,0.00022166335454815218,12,119922,0.06820328736066503,1.5118169467576599e-05,1.51181694675766e-05,False
DF,E,CTSR4+,0.0001721190492585219,12,119922,0.06820328736066503,1.1739084976823428e-05,1.173908497682343e-05,False
DF,E,CTS14,6.620612325193522e-05,12,119922,0.06820328736066503,4.515475249187345e-06,4.515475249187346e-06,False
DF,E,CTSS5,5.0242591729004016e-05,12,119922,0.06820328736066503,3.426709921437833e-06,3.4267099214378335e-06,False
DF,E,CTS16,4.87204494419646e-05,12,119922,0.06820328736066503,3.322894813631064e-06,3.3228948136310642e-06,False
DF,E,CTS21,3.525098702763677e-05,12,119922,0.06820328736066503,2.404233197992986e-06,2.4042331979929863e-06,False
DF,E,CR10+,3.498041096985688e-05,12,119922,0.06820328736066503,2.385779021371308e-06,2.3857790213713084e-06,False
DF,E,CR8+,3.372884474059737e-05,12,119922,0.06820328736066503,2.300418090186218e-06,2.3004180901862183e-06,False
DF,E,CR3+,3.299676631690094e-05,12,119922,0.06820328736066503,2.2504879350843076e-06,2.250487935084308e-06,False
DF,E,CTSR4,1.649838315845047e-05,12,119922,0.06820328736066503,1.1252439675421538e-06,1.125243967542154e-06,False
DF,E,CTSR3+,1.4991604701367234e-05,12,119922,0.06820328736066503,1.0224767234448464e-06,1.0224767234448466e-06,False
DF,E,CR12,9.994403134244822e-06,12,119922,0.06820328736066503,6.816511489632308e-07,6.816511489632309e-07,False
DF,E,CR12+,4.997201567122411e-06,12,119922,0.06820328736066503,3.408255744816154e-07,3.4082557448161547e-07,False
DF,E,CTS28,4.997201567122411e-06,12,119922,0.06820328736066503,3.408255744816154e-07,3.4082557448161547e-07,False
DF,F,CTSR6+,0.5400702780919506,12,119922,0.024277347440015116,0.013111473783263869,0.01311147378326387,False
DF,F,CTSS8,0.24401894056703416,12,119922,0.024277347440015116,0.005924132602090288,0.005924132602090289,False
DF,F,CTS11,0.19340806650659068,12,119922,0.024277347440015116,0.004695434828282052,0.004695434828282053,False
DF,F,CTS22,0.010914641239788357,12,119922,0.024277347440015116,0.0002649785375614593,0.00026497853756145935,False
DF,F,CTSS8+,0.0073574662406533315,12,119922,0.024277347440015116,0.0001786197642025228,0.00017861976420252283,False
DF,F,CR6+,0.0033353547604608844,12,119922,0.024277347440015116,8.097356635541727e-05,8.097356635541729e-05,False
DF,F,CR11,0.0002877726658087347,12,119922,0.024277347440015116,6.98635699157801e-06,6.986356991578011e-06,False
DF,F,CTSSS8+,0.00027587739641311067,12,119922,0.024277347440015116,6.697571403567868e-06,6.6975714035678684e-06,False
DF,F,CR6,8.076725204453621e-05,12,119922,0.024277347440015116,1.9608146396604767e-06,1.960814639660477e-06,False
